id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating
956172850503985860,Home in Burnaby · ★4.50 · 1 bedroom · 1 bed · Half-bath,414175819,Fei,,Killarney,49.208993603655,-123.02373040080164,private room,52.0,1,8,2023-11-19,2.09,1,87,8,,4.5
956196481979468767,Home in Vancouver · ★4.50 · 2 bedrooms · 2 beds · 1 bath,531365954,YunaTerry,,Shaughnessy,49.24784975444089,-123.1289655790842,entire home/apt,141.0,1,6,2023-10-08,1.76,1,85,6,23-253054,4.5
956226912381732798,Rental unit in Vancouver · ★4.83 · 1 bedroom · 3 beds · 1 bath,522171203,Bruna,,Downtown Eastside,49.2839,-123.1046,entire home/apt,219.0,3,12,2023-10-23,3.27,1,79,12,17-101095,4.83
956267866287090390,Guesthouse in Vancouver · ★4.0 · Studio · 1 bed · 1 bath,139901056,Summer,,Shaughnessy,49.24842,-123.14787,entire home/apt,,28,5,2023-09-19,1.34,1,0,5,23-159697,4.0
956436034381611363,Home in Vancouver · ★New · 1 bedroom · 1 bed · 1 bath,530143186,Jennifer,,Sunset,49.211071387171046,-123.0857158224418,private room,,30,0,,,1,269,0,,4.799709437963944
956442216755421072,Home in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,124569030,Flynn,,Renfrew-Collingwood,49.25515,-123.04374,entire home/apt,123.0,1,7,2023-11-26,3.13,1,42,7,23-271294,5.0
956455419117523426,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2.5 baths,154119895,Sherrie,,Downtown,49.27634712764005,-123.12330461915448,entire home/apt,180.0,30,0,,,1,11,0,,4.799709437963944
956733913473552741,Rental unit in Vancouver · 1 bedroom · 1 bed · 3 baths,336707798,Luxe,,Downtown,49.28034240953404,-123.10790869918536,private room,350.0,1,0,,,5,269,0,23158183,4.799709437963944
956735309328438367,Home in Vancouver · 2 bedrooms · 4 beds · 2 baths,281055489,Joanamor,,Sunset,49.21306031151204,-123.0858275993312,private room,86.0,2,2,2023-10-14,0.8,1,190,2,23-266064,4.799709437963944
956839043361184027,Home in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 bath,531352725,Miguel,,Hastings-Sunrise,49.28590335924756,-123.03145762767784,private room,55.0,30,11,2023-11-23,2.82,5,247,11,23-264662,4.82
956846217552697292,Home in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,531352725,Miguel,,Hastings-Sunrise,49.286122250261286,-123.0296123784054,private room,63.0,1,6,2023-10-23,1.96,5,251,6,23-264662,4.83
957450266512722285,Rental unit in Vancouver · ★New · 1 bedroom · 1 bed · 1 bath,12683900,Parveen,,Downtown,49.29131308208916,-123.12755645562848,entire home/apt,150.0,6,0,,,1,34,0,17-101096,4.799709437963944
957473890770039252,Home in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,14058968,Leithen,,Hastings-Sunrise,49.27890439999999,-123.0533665,entire home/apt,163.0,1,19,2023-10-28,4.91,1,125,19,23-265407,5.0
957548159256443450,Home in Vancouver · ★4.64 · 1 bedroom · 3 beds · 1 bath,141183813,Mohsen,,Sunset,49.21558,-123.10629,entire home/apt,76.0,1,11,2023-12-02,4.12,1,31,11,23-265803,4.64
957564612024759378,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,526394135,Binquan,,Downtown,49.279393323138216,-123.10674686703352,entire home/apt,196.0,1,7,2023-10-12,1.89,2,73,7,23-251993,5.0
957957731866867079,Condo in Vancouver · ★4.77 · 2 bedrooms · 3 beds · 1 bath,107196481,Brandon,,Downtown,49.27978,-123.10759,entire home/apt,124.0,1,30,2023-11-26,7.56,1,192,30,23-258976,4.77
958044720404871067,Condo in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,74865763,Breanne,,Downtown,49.28804,-123.12304,entire home/apt,635.0,2,9,2023-11-24,2.29,3,344,9,23-204160,5.0
958074884999330485,Home in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,531352725,Miguel,,Hastings-Sunrise,49.28441,-123.03142,private room,49.0,30,4,2023-11-07,1.03,5,240,4,23-264662,4.75
958091024131776068,Home in Vancouver · ★4.58 · 1 bedroom · 1 bed · 1 bath,531352725,Miguel,,Hastings-Sunrise,49.28649,-123.03103,private room,49.0,30,12,2023-11-22,3.53,5,242,12,23-264662,4.58
958126730161694859,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,531885049,Lily,,Arbutus Ridge,49.23838031187247,-123.16362818213214,private room,66.0,3,0,,,1,170,0,23-301870,4.799709437963944
958192197429376200,Home in Vancouver · ★4.60 · 2 bedrooms · 2 beds · 1 bath,56911536,Tae,,Riley Park,49.25534149151592,-123.0962475744409,entire home/apt,84.0,1,13,2023-12-08,3.98,2,0,13,23-156433,4.6
958229160117451411,Home in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,67488731,Richard,,Hastings-Sunrise,49.27908,-123.03395,entire home/apt,79.0,1,18,2023-12-04,4.86,1,169,18,23-264206,4.94
958238894237639823,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,309108822,Safia,,Downtown,49.2785407,-123.1296198,private room,111.0,30,0,,,1,269,0,,4.799709437963944
958286478626164636,Rental unit in Vancouver · Studio · 1 bed · 1 bath,19863362,Dushan,,West End,49.28104000890981,-123.13609183082492,entire home/apt,76.0,30,2,2023-11-01,0.71,3,188,2,,4.799709437963944
958296861519772294,Rental unit in Vancouver · ★4.71 · 3 bedrooms · 4 beds · 2 baths,531923798,Mo,,Downtown,49.27779138810341,-123.10657216406824,entire home/apt,392.0,2,7,2023-11-26,2.26,1,139,7,23-263743,4.71
958673124731406348,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,532023764,Gurprasad,,Oakridge,49.22634859999999,-123.1270805,entire home/apt,120.0,30,7,2023-11-01,2.06,1,0,7,23-266115,5.0
958675830485818845,Home in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,532025127,Amir,,Mount Pleasant,49.258928,-123.0888506,entire home/apt,120.0,1,8,2023-11-29,4.44,1,22,8,23-274725,4.75
958703121515036787,Rental unit in Vancouver · 2 bedrooms · 4 beds · 2 baths,532035443,Perry,,Downtown,49.27967111438532,-123.10835804952804,entire home/apt,131.0,1,0,,,1,346,0,23-548374,4.799709437963944
958752636914498286,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,532048527,Marlino,,Downtown Eastside,49.2813495,-123.0827452,entire home/apt,210.0,3,3,2023-10-18,0.83,1,117,3,706972692RT001,5.0
958763526250141204,Rental unit in Vancouver · 2 bedrooms · 1 bed · 2 baths,20806028,Mervyn,,Killarney,49.20462,-123.03017,entire home/apt,135.0,30,0,,,1,30,0,,4.799709437963944
958856734081391162,Home in Vancouver · 2 bedrooms · 2 beds · 2 baths,234836804,Flora,,Marpole,49.20957,-123.12634,entire home/apt,260.0,2,1,2023-10-25,0.59,2,58,1,23-264207,4.799709437963944
958866056166226654,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,357531934,Billie,,Kensington-Cedar Cottage,49.26169,-123.07316,private room,21.0,30,0,,,19,270,0,,4.799709437963944
959100363945939133,Rental unit in Vancouver · ★4.96 · 2 bedrooms · 2 beds · 2 baths,264006307,David,,West End,49.28623235814511,-123.12401429935932,entire home/apt,196.0,2,23,2023-12-11,6.51,1,0,23,Exempt,4.96
959399021003504927,Home in Vancouver · ★3.60 · 1 bedroom · 1 bed · 1 bath,357531934,Billie,,Kensington-Cedar Cottage,49.25999,-123.07524,private room,41.0,1,5,2023-09-23,1.38,19,267,5,Exempt,3.6
959414820642346235,Rental unit in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2 baths,527093571,Max,,West End,49.28231,-123.13281,entire home/apt,207.0,30,9,2023-11-25,2.55,2,91,9,17-372637,5.0
959420862702796821,Rental unit in Vancouver · 1 bedroom · 2 beds · 1 bath,237748990,Marian,,Downtown,49.28027580385263,-123.10869698958506,entire home/apt,165.0,2,2,2023-10-17,0.6,2,264,2,23-254124,4.799709437963944
959526186568081116,Home in Vancouver · ★4.71 · 3 bedrooms · 5 beds · 2 baths,77178095,Rash,,Sunset,49.21202611800158,-123.09992499873977,entire home/apt,288.0,1,7,2023-11-24,2.21,1,304,7,23-291903,4.71
959529110487453427,Hotel in Vancouver · ★4.47 · 1 bedroom · 3 beds · 1 bath,530497415,Riviera,,West End,49.28794,-123.12913,private room,146.0,1,15,2023-12-06,3.88,4,360,15,Exempt,4.47
959579294765184094,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,265249066,Eva,,West End,49.29374547608589,-123.13611244204992,entire home/apt,124.0,30,1,2023-11-20,1.0,12,365,1,,4.799709437963944
959642591351932111,Home in Vancouver · ★4.96 · 3 bedrooms · 4 beds · 1 bath,512216088,Lena,,Kensington-Cedar Cottage,49.24772385287576,-123.07807417535672,entire home/apt,58.0,1,26,2023-12-08,7.72,3,0,26,23-284711,4.96
959652547343600710,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,505270273,Yosh,,Kensington-Cedar Cottage,49.23672,-123.07453,private room,129.0,2,0,,,1,179,0,10-706543,4.799709437963944
959722556115307210,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,532306665,Eman,,Downtown,49.27701,-123.1073,entire home/apt,194.0,2,10,2023-11-26,2.65,1,326,10,24-159877,5.0
959770042545015467,Rental unit in Vancouver · ★4.89 · 2 bedrooms · 3 beds · 2 baths,130256804,Krystal,,Downtown,49.2745482,-123.127821,entire home/apt,183.0,1,25,2023-12-08,6.7,1,0,25,23-257518,4.89
960115175261422253,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,227662329,Jordan,,Downtown,49.27829411268618,-123.12548427043924,entire home/apt,127.0,30,1,2023-10-01,0.4,134,100,1,,4.799709437963944
960116234297035646,Hotel in Vancouver · 1 bedroom · 3 beds · 1 bath,530497415,Riviera,,West End,49.28953,-123.13004,private room,208.0,1,1,2023-09-03,0.29,4,354,1,Exempt,4.799709437963944
960124812057095325,Hotel in Vancouver · ★4.57 · 1 bedroom · 2 beds · 1 bath,530497415,Riviera,,West End,49.28756,-123.12965,private room,123.0,1,13,2023-12-05,4.43,4,0,13,Exempt,4.57
960138575535133475,Rental unit in Vancouver · 3 bedrooms · 3 beds · 3 baths,71506299,Ash,,Downtown,49.29046651154241,-123.12711161014155,entire home/apt,500.0,180,0,,,1,269,0,Exempt,4.799709437963944
960162769816303180,Rental unit in Vancouver · 3 bedrooms · 5 beds · 2 baths,227662329,Jordan,,Downtown,49.27710618973234,-123.12674533517745,entire home/apt,160.0,30,2,2023-12-01,0.69,134,127,2,,4.799709437963944
960452988755682370,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,477003476,Jason,,Victoria-Fraserview,49.22556,-123.0679,entire home/apt,,2,7,2023-10-27,2.0,1,0,7,23-263925,5.0
960757489199809933,Rental unit in Vancouver · ★4.89 · 2 bedrooms · 4 beds · 2 baths,293583929,Steve,,Downtown,49.28003169999999,-123.1266181,entire home/apt,177.0,3,8,2023-10-29,2.2,21,0,8,23-258137,4.89
960894571708723616,Rental unit in Vancouver · ★New · 2 bedrooms · 3 beds · 1 bath,532594887,Emmett,,Kerrisdale,49.2318753,-123.1632674,entire home/apt,155.0,2,0,,,1,68,0,23-271407,4.799709437963944
960935343000233165,Rental unit in Vancouver · ★4.50 · 2 bedrooms · 2 beds · 1 bath,271293399,Mason,,Downtown,49.27952634585624,-123.1279030887592,entire home/apt,110.0,1,6,2023-11-10,1.98,1,172,6,23-189118,4.5
960976661749353332,Rental unit in Vancouver · Studio · 1 bed · 1 bath,51612321,Joanna,,Downtown,49.27740300522123,-123.12883279274624,entire home/apt,150.0,30,1,2023-09-23,0.36,2,174,1,Exempt,4.799709437963944
961234886325127249,Home in Vancouver · ★4.25 · 1 bedroom · 1 bed · 1 bath,357531934,Billie,,Kensington-Cedar Cottage,49.26007528156746,-123.07349883302903,private room,42.0,1,4,2023-09-17,1.08,19,265,4,Exempt,4.25
961511526033300153,Rental unit in Vancouver · 2 bedrooms · 2 beds · 1 bath,532731583,Qing Yu,,Mount Pleasant,49.27057067838236,-123.10433297142112,entire home/apt,117.0,30,1,2023-09-30,0.4,1,312,1,,4.799709437963944
961568318415395169,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,215026365,Bellie,,Kensington-Cedar Cottage,49.26051331047712,-123.0750059772908,entire home/apt,90.0,1,0,,,19,269,0,Exempt,4.799709437963944
961582166843326514,Home in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 private bath,525965318,Vivi,,Victoria-Fraserview,49.2289366,-123.0659933,private room,83.0,2,4,2023-10-27,1.29,3,294,4,23-253428,4.75
961669696282755599,Rental unit in Vancouver · 2 bedrooms · 3 beds · 2 baths,7784624,Lisa,,West End,49.28137012441268,-123.13700838413088,entire home/apt,150.0,30,0,,,2,99,0,,4.799709437963944
961688662323614516,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,74806205,Adam,,Downtown,49.28690113568975,-123.12418098492373,entire home/apt,425.0,4,0,,,30,265,0,23-696969,4.799709437963944
961718133738996166,Home in Vancouver · ★4.80 · 3 bedrooms · 3 beds · 2 baths,190856987,Nav,,Victoria-Fraserview,49.22061,-123.05225,entire home/apt,288.0,1,5,2023-11-26,1.67,1,73,5,23-258076,4.8
961751243842810218,Rental unit in Vancouver · 2 bedrooms · 1 bed · 2 baths,5789625,Matt,,Mount Pleasant,49.26442,-123.10054,entire home/apt,199.0,30,0,,,1,269,0,,4.799709437963944
961757210706931810,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,357531934,Billie,,Kensington-Cedar Cottage,49.26103821451277,-123.07514951362758,private room,41.0,1,2,2023-09-16,0.55,19,262,2,Exempt,4.799709437963944
961826638045297199,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,32212581,Jonah,,Riley Park,49.24363194363352,-123.09994310740969,entire home/apt,111.0,3,9,2023-11-26,2.87,1,72,9,23267897,5.0
962000402931219643,Guesthouse in Vancouver · ★4.50 · 1 bedroom · 2 beds · 1 bath,526328162,Xi,,Shaughnessy,49.25328,-123.13635,entire home/apt,259.0,2,4,2023-10-22,1.12,4,90,4,23-244954,4.5
962288725197853276,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,61031588,Alex,,Downtown,49.28284,-123.12263,entire home/apt,120.0,30,1,2023-10-31,0.67,1,246,1,,4.799709437963944
962343823691019461,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,215026365,Bellie,,Kensington-Cedar Cottage,49.26159,-123.07464,private room,41.0,1,2,2023-09-06,0.58,19,270,2,Exempt,4.799709437963944
962440152949000270,Home in Vancouver · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,357531934,Billie,,Riley Park,49.25361,-123.09175,private room,43.0,1,4,2023-10-01,1.07,19,0,4,Exempt,4.0
962591853345786239,Home in Vancouver · ★5.0 · 5 bedrooms · 4 beds · 3.5 baths,450302859,Shuyuan,,Kerrisdale,49.23041344992465,-123.14882567130924,entire home/apt,708.0,1,8,2023-11-05,2.14,1,152,8,23282394,5.0
962913804279248042,Home in Vancouver · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,293583929,Steve,,Kitsilano,49.264678606479606,-123.1686516151694,entire home/apt,900.0,3,6,2023-11-13,1.78,21,38,6,23-254032,5.0
963008407445041328,Home in Vancouver · 6 bedrooms · 5 beds · 4.5 baths,333164630,Emily,,Oakridge,49.22602773810088,-123.12458924485044,entire home/apt,353.0,1,0,,,11,165,0,23-256004,4.799709437963944
963054305256683644,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,357531934,Billie,,Kensington-Cedar Cottage,49.26045,-123.07514,entire home/apt,78.0,1,0,,,19,269,0,Exempt,4.799709437963944
963096341334471731,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,215026365,Bellie,,Riley Park,49.25510649381231,-123.09168222704596,private room,55.0,1,2,2023-09-22,0.63,19,270,2,Exempt,4.799709437963944
963126408723599796,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,333164630,Emily,,Oakridge,49.22534042091546,-123.12504492579514,private room,71.0,1,0,,,11,168,0,23-256004,4.799709437963944
963146037149518300,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,333164630,Emily,,Oakridge,49.22563,-123.12323,private room,71.0,1,2,2023-10-22,0.74,11,169,2,23-256004,4.799709437963944
963150737047011259,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,333164630,Emily,,Oakridge,49.22423,-123.12314,private room,71.0,1,2,2023-09-18,0.6,11,169,2,23-256004,4.799709437963944
963155394008718877,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,333164630,Emily,,Oakridge,49.22422194506344,-123.12501918203168,private room,71.0,1,0,,,11,165,0,23-256004,4.799709437963944
963163807441042870,Home in Vancouver · ★3.75 · 1 bedroom · 1 bed · 1 private bath,333164630,Emily,,Oakridge,49.22445,-123.12314,private room,70.0,1,4,2023-11-01,1.18,11,169,4,23-256004,3.75
963172808147861987,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,333164630,Emily,,Oakridge,49.2241988998188,-123.12284314820562,private room,70.0,1,1,2023-09-04,0.3,11,165,1,23-256004,4.799709437963944
963243481289263599,Home in Vancouver · 3 bedrooms · 4 beds · 3 baths,337105657,Elsa,,Kensington-Cedar Cottage,49.24068699784635,-123.06482343899243,entire home/apt,200.0,30,0,,,1,269,0,,4.799709437963944
963354238791823883,Rental unit in Vancouver · 1 bedroom · 1 bed · 1.5 baths,22906135,Amy,,Mount Pleasant,49.26709865642293,-123.11270935484993,entire home/apt,,90,0,,,1,263,0,,4.799709437963944
963360598575374624,Home in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 bath,451723887,Nga Yu,,Kensington-Cedar Cottage,49.24388,-123.05761,entire home/apt,83.0,2,11,2023-12-06,3.33,2,261,11,23-255007,4.91
963378791713777319,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,8748149,Daniel,,Downtown Eastside,49.2838,-123.10741,entire home/apt,195.0,2,11,2023-11-22,3.03,1,21,11,23-254035,5.0
963412249199933725,Home in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,533205468,Shu Tian,,Renfrew-Collingwood,49.24031,-123.02666,entire home/apt,129.0,2,3,2023-10-10,1.11,1,150,3,23-259068,5.0
963502082181754589,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,31853160,Lydia,,Downtown,49.28464,-123.10569,entire home/apt,,30,0,,,1,0,0,,4.799709437963944
963755181586816609,Rental unit in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,48108326,Stephanie,,Downtown Eastside,49.28179441567056,-123.10883308683252,entire home/apt,194.0,2,7,2023-11-15,3.23,3,12,7,23-268968,5.0
963817729238238002,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,197127241,Jacob,,Kitsilano,49.26323,-123.16246,entire home/apt,97.0,30,2,2023-11-06,0.8,26,200,2,,4.799709437963944
963831929887336080,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,58410001,Lola,,Victoria-Fraserview,49.2148455,-123.0768704,private room,120.0,30,0,,,9,131,0,,4.799709437963944
963842992095812291,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,13480596,Yvette,,Kensington-Cedar Cottage,49.24074887905587,-123.06015389206544,private room,75.0,1,2,2023-10-20,0.63,3,253,2,23-156721,4.799709437963944
963904086594469894,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,45938665,Lewis,,Renfrew-Collingwood,49.252613590841634,-123.04998709025934,entire home/apt,114.0,5,0,,,1,169,0,23-156736,4.799709437963944
963909650987252497,Home in Vancouver · ★4.09 · 1 bedroom · 1 bed · 1 shared bath,526328162,Xi,,Shaughnessy,49.253247274564565,-123.13563579975428,private room,125.0,1,11,2023-10-21,3.0,4,90,11,23-244945,4.09
963934821067372815,Home in Vancouver · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,526328162,Xi,,Shaughnessy,49.25129,-123.13497,private room,178.0,1,6,2023-09-27,1.71,4,71,6,23-244954,4.0
963936825862687779,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,58410001,Lola,,Victoria-Fraserview,49.2148455,-123.0768704,private room,140.0,30,0,,,9,160,0,,4.799709437963944
963939304024365865,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,466262711,Fiona,,Arbutus Ridge,49.2572102,-123.1746253,private room,160.0,1,2,2023-09-24,0.59,3,179,2,23-260219,4.799709437963944
963947032763681703,Home in Vancouver · ★4.50 · 1 bedroom · 1 bed · 1 bath,466262711,Fiona,,Arbutus Ridge,49.2572102,-123.1746253,private room,130.0,1,4,2023-10-07,1.11,3,179,4,23-260219,4.5
964456896700890845,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,227662329,Jordan,,Kitsilano,49.27115447729934,-123.14583598069802,entire home/apt,75.0,30,1,2023-10-31,0.68,134,217,1,,4.799709437963944
964457863802306131,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,35787950,Lorenzo,,Downtown,49.27348,-123.11633,entire home/apt,150.0,31,0,,,1,269,0,18-617698,4.799709437963944
964485854414023240,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,227662329,Jordan,,Kitsilano,49.26924,-123.14791,entire home/apt,104.0,30,0,,,134,236,0,,4.799709437963944
964502430828251042,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,227662329,Jordan,,Kitsilano,49.27047196468275,-123.14759626215633,entire home/apt,103.0,30,2,2023-11-30,0.74,134,142,2,,4.799709437963944
964516654908800831,Home in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,24337931,Daniel,,Renfrew-Collingwood,49.2473215,-123.0342498,entire home/apt,208.0,2,4,2023-09-24,1.09,1,271,4,23-244601,5.0
964601331843112625,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,197127241,Jacob,,Kitsilano,49.26640448357214,-123.157759537973,entire home/apt,128.0,30,0,,,26,241,0,,4.799709437963944
964609316510161790,Rental unit in Vancouver · 1 bedroom · 2 beds · 1.5 baths,96582432,Ali,,Downtown,49.28713,-123.11643,entire home/apt,163.0,30,0,,,1,124,0,,4.799709437963944
964621937184725205,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,513632935,Baoyu,,Marpole,49.21316,-123.12006,private room,50.0,1,0,,,4,243,0,Exempt,4.799709437963944
964633786107362007,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,405670214,Aneetan,,Victoria-Fraserview,49.2242743,-123.0770833,private room,110.0,1,9,2023-10-21,2.45,3,269,9,23-269468,5.0
964648782492685214,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,513632935,Baoyu,,Marpole,49.21314,-123.11938,private room,50.0,1,0,,,4,243,0,Exempt,4.799709437963944
964748104209392799,Guesthouse in Vancouver · ★4.91 · 2 bedrooms · 4 beds · 1 bath,533560019,Lea,,Hastings-Sunrise,49.27057711819948,-123.04013918208476,entire home/apt,189.0,2,11,2023-11-26,3.24,1,80,11,23-260616,4.91
964761087412867943,Guesthouse in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,304779606,Janice,,Victoria-Fraserview,49.20980904830567,-123.06875319016608,private room,72.0,1,16,2023-12-02,6.76,6,137,16,24-158159,4.94
964819212098968962,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,357531934,Billie,,Kensington-Cedar Cottage,49.26185,-123.07366,private room,41.0,5,1,2023-09-02,0.29,19,270,1,Exempt,4.799709437963944
964838130787098616,Home in Vancouver · ★4.67 · 2 bedrooms · 3 beds · 1 bath,6746936,Mustapha,,Grandview-Woodland,49.2792951,-123.061109,entire home/apt,165.0,2,12,2023-11-26,3.53,1,161,12,23-265097,4.67
965152970102994187,Home in Vancouver · ★4.85 · 2 bedrooms · 3 beds · 1 private bath,533652101,Lin,,Renfrew-Collingwood,49.23678649414119,-123.0537334944764,private room,150.0,1,13,2023-11-27,3.64,1,268,13,23-269758,4.85
965206429923382834,Condo in Vancouver · 2 bedrooms · 2 beds · 2 baths,68244761,Yu,,Downtown,49.27961031962553,-123.10965939490777,entire home/apt,145.0,30,0,,,2,86,0,23-195126,4.799709437963944
965220586844818985,Home in Vancouver · ★4.83 · 5 bedrooms · 5 beds · 3.5 baths,432404750,Csquare,,Dunbar Southlands,49.25086,-123.1851,entire home/apt,399.0,2,6,2023-12-02,3.1,3,341,6,23-216131,4.83
965492273771791851,Rental unit in Vancouver · ★4.43 · 1 bedroom · 1 bed · 1 bath,144562767,Nina,,Downtown Eastside,49.28356,-123.10309,entire home/apt,154.0,2,7,2023-10-21,2.0,2,0,7,23-786524,4.43
965621128355194211,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,491249409,Carlos,,Mount Pleasant,49.2695803,-123.1092586,entire home/apt,158.0,1,7,2023-12-09,4.47,2,98,7,23-286741,5.0
965883530695426359,Rental unit in Vancouver · ★4.80 · 2 bedrooms · 2 beds · 1 bath,349804247,El,,Downtown,49.28045176497787,-123.10831660183352,entire home/apt,105.0,1,9,2023-11-18,2.57,43,0,9,23-200835,4.8
965908261262902431,Rental unit in Vancouver · ★4.88 · 1 bedroom · 3 beds · 1 bath,116874211,Kia,,Downtown,49.278734,-123.1073922,entire home/apt,126.0,1,32,2023-12-10,10.43,1,0,32,23-255401,4.88
965961609058402786,Rental unit in Vancouver · ★4.50 · 3 bedrooms · 3 beds · 2 baths,349804247,El,,Downtown,49.27753559711952,-123.12867657640888,entire home/apt,193.0,1,5,2023-11-26,2.83,43,0,5,23-206866,4.5
966221396225646994,Home in Vancouver · 1 bedroom · 1 bed · 5 baths,447833515,Sharon,,Kerrisdale,49.23226443436893,-123.14703397680996,private room,71.0,3,2,2023-10-27,0.72,17,74,2,23-484930,4.799709437963944
966605738051549600,Rental unit in Vancouver · Studio · 1 bed · 1 bath,447094701,Emma,,Downtown,49.27721086929679,-123.11549265025218,entire home/apt,119.0,30,1,2023-11-24,1.0,11,266,1,,4.799709437963944
966806795988332154,Rental unit in Vancouver · ★4.67 · 2 bedrooms · 2 beds · 2 baths,151123195,Julia,,Downtown,49.27854769560465,-123.10850388669104,entire home/apt,162.0,3,9,2023-11-26,2.67,5,78,9,65952451,4.67
966828805323353795,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,215026365,Bellie,,Riley Park,49.2528424540169,-123.09008252429216,private room,39.0,9,0,,,19,270,0,Exempt,4.799709437963944
966831408876067063,Rental unit in Vancouver · ★5.0 · Studio · 1 bed · 1 bath,534050034,Mary,,Downtown,49.2754303,-123.1332786,entire home/apt,155.0,90,13,2023-11-26,4.38,1,0,13,23-268672,5.0
966837345074636980,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,215026365,Bellie,,Kensington-Cedar Cottage,49.26163,-123.07372,private room,65.0,30,0,,,19,270,0,,4.799709437963944
966888926897524126,Home in Vancouver · 1 bedroom · 1 bed · 2 baths,45662126,Enjoy,,Hastings-Sunrise,49.279684220705946,-123.0298522975538,private room,39.0,30,0,,,7,221,0,,4.799709437963944
967076889309551906,Guest suite in Vancouver · ★4.67 · 2 bedrooms · 3 beds · 1 bath,534093963,Hsiao,,Kensington-Cedar Cottage,49.24367,-123.07341,entire home/apt,110.0,2,3,2023-12-10,2.73,1,215,3,23-272967,4.67
967293076845618221,Bed and breakfast in Vancouver · 1 bedroom · 1 bed · 1 private bath,534144392,Janice,,Kerrisdale,49.23162,-123.1583,private room,58.0,30,0,,,2,176,0,,4.799709437963944
